Bankrupt?,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth
0,1.08,0.32,-0.02,0.11,0.06,1.07,0.24,0.24,0.01,1256.71,0.712005603,0.114543049,0.328110427
0,0.97,0.32,0.2,0.11,0.05,3.45,6.03,0.01,0.07,2.67,-0.048639397,-0.11854244,0.189497717
0,0.88,0.32,-0.16,0.11,0.07,0.31,0.7,0.1,0.17,36.5,-0.046363211,-0.083799621,-0.214559387
0,2.44,0.3,0.09,0.11,0.1,0.37,1.26,0.08,0.03,44.23,0.053600433,-0.032702422,-0.056782334
0,1.62,0.3,0.15,0.11,0.08,0.36,0.76,0.11,0.02,90.63,0.090975469,0.140449131,-0.014638609
0,1.31,0.3,0.05,0.11,0.07,0.77,0.79,0.09,0.07,2519.35,0.147304929,0.090486209,0.113749976
0,1.28,0.3,0.15,0.11,0.06,1.41,1.5,0.04,0.03,11.05,1.496872705,0.120250288,0.365853659
0,1.23,0.3,-0.03,0.11,0.09,0.24,0.33,0.26,0.08,814.31,0.203834791,0.20057468,0.131528046
0,2.13,0.29,0.31,0.11,0.15,0.14,2.07,0.07,0.05,14.94,0.222111367,0.136342043,-0.159600998
0,1.34,0.29,0.26,0.11,0.06,0.27,0.34,0.17,0.08,5182.51,0.136713294,0.445595395,0.385253151
0,0.82,0.29,0.24,0.11,0.05,0.82,1.26,0.04,0.08,3.83,-0.0344301,0.02987612,0.026773762
0,1.28,0.28,0.54,0.11,0.1,1.4,3.26,0.03,0.07,62.57,-0.082816313,0.04500732,0.280898876
0,1.08,0.28,0.16,0.11,0.04,1.29,1.36,0.03,0.01,47.52,0.299152866,0.150152971,0.300502513
0,1.56,0.27,0.31,0.11,0.07,0.39,1.21,0.06,0.08,47.81,0.627832301,0.209160941,0.109785203
0,1.05,0.27,-0.04,0.11,0.06,1.47,0.45,0.13,0.06,12432.56,-0.061930706,-0.093337658,-0.045231863
0,1.29,0.26,0.17,0.11,0.04,0.43,0.56,0.06,0.06,4550.52,0.132451558,0.253286001,0.045583513
0,1.18,0.26,0.21,0.11,0.03,0.21,0.57,0.05,0.02,766.54,0.084071415,0.424708052,0.078313253
0,2.4,0.25,-0.09,0.11,0.11,0.13,0.28,0.4,0.04,518.95,0.741285605,2.308068883,0.2
0,1.94,0.25,0,0.11,0.1,0.31,0.36,0.27,0.03,4.19,0.062817011,0.08203415,0
0,1.85,0.25,0.1,0.11,0.03,1.32,0.26,0.1,0.01,159.06,0.707097428,0.070213462,0.029821074
0,1.03,0.25,-0.01,0.11,0.05,1.63,0.47,0.1,0.06,10633.73,-0.132012621,-0.104210864,-0.033456776
0,2.17,0.24,-0.02,0.11,0.19,0.87,0.4,0.48,0.07,78.31,2.021853371,2.441057657,1.111111111
0,1.25,0.24,0.48,0.11,0.13,0.35,1.81,0.07,0.11,3.34,0.055353,0.179492427,0
0,1.21,0.24,0.1,0.11,0.02,0.08,0.28,0.07,0.01,838.42,0.430039163,0.3400519,0.120689655
0,1.04,0.24,0.05,0.11,0.03,0.67,2.69,0.01,0.03,37.49,0.261574846,-0.01658336,-0.065180395
0,1.43,0.23,-0.46,0.11,0.01,5.48,0.1,0.15,0.02,150.17,0.376519262,-0.753447184,0.045703839
0,0.91,0.23,0.1,0.11,0.01,0.19,0.26,0.06,0.07,2.96,0.211707317,2.823493976,-0.5
0,2.46,0.22,0.58,0.11,0.21,0.03,1.03,0.2,0.02,208.42,0.31468822,0.202296275,0.123762376
0,1.83,0.22,-0.05,0.11,0.02,0.09,0.18,0.1,0.01,68.91,0.471581185,0.882339661,0.472727273
0,1.37,0.22,-0.02,0.11,0.02,0.4,1.17,0.02,0.02,76.83,-0.039045991,0.058012468,-0.019810547
0,1.14,0.22,0.29,0.11,0.06,0.71,1.12,0.05,0.03,23.16,0.196185286,0.224629149,0.133027523
0,0.81,0.22,0.34,0.11,0.06,0.71,2.87,0.02,0.06,1.15,-0.108420875,-0.22863378,-0.109756098
0,0.8,0.22,0.14,0.11,0.04,1.48,4.73,0.01,0.05,18.24,0.098969649,0.401041106,0.133822181
0,2.37,0.21,0.47,0.11,0.2,0.25,1.36,0.15,0.08,23.95,0.365641803,0.784560381,0.4453125
0,1.89,0.21,0,0.11,0.09,6.05,0.75,0.12,0.01,38.86,0.137391153,0.604467194,0.121621622
0,1.35,0.21,0.28,0.11,0.1,0.29,1.18,0.09,0.05,6.37,0.16921367,0.370184024,-0.12749004
0,1.32,0.21,0.18,0.11,0.07,0.19,0.62,0.11,0.05,10.58,0.113284372,0.02938013,-0.357723577
0,12.92,0.2,0.21,0.11,0.44,0.63,1.69,0.26,0.02,2258.91,7.728072153,5.174962293,0.4
0,1.17,0.2,0.18,0.11,0.08,0.26,1.16,0.07,0.05,7.1,-0.0399734,0.11406676,-0.06
0,1.07,0.2,-0.07,0.11,0.1,1.31,1.93,0.05,0.01,86.52,-0.012692632,0.05870955,-0.008013526
0,0.96,0.2,-0.01,0.11,0.07,0.96,0.35,0.19,0.04,620.33,-0.255032524,-0.299281489,-0.035924897
0,3.04,0.19,0.45,0.11,0.14,0.08,1.12,0.12,0.03,21.82,0.734704697,0.749548178,0.801169591
0,1.41,0.19,0.11,0.11,0.05,0.46,1.19,0.04,0.01,267.56,0.157299424,0.172571394,0.181516217
0,1.27,0.18,0.12,0.11,0.07,0.25,1.14,0.06,0.08,18.5,0.026345897,-0.103493673,-0.020408163
0,1.13,0.18,0.13,0.11,0.09,0.13,0.79,0.11,0.06,146.85,0.042054501,-0.035317574,-0.06754386
0,1.11,0.18,0.11,0.11,0.07,0.77,1.47,0.04,0.02,120.02,-0.089277732,-0.069581445,0.001515152
0,2.6,0.17,0.16,0.11,0.08,0.2,0.42,0.19,0.02,11943.95,0.074760784,0.300429198,0.153553671
0,1.72,0.17,0.07,0.11,-0.01,0.13,0.34,-0.03,0.01,485.8,-0.082402332,-0.152763538,-0.115124153
0,1.28,0.17,0.15,0.11,0.07,0.3,0.29,0.23,0.05,371.59,0.267792369,0.233594774,0.259259259
0,1.25,0.17,-0.03,0.11,0.04,1.65,0.87,0.05,0.02,167.83,-0.067853547,0.016439606,0.091621533
0,1.14,0.17,-0.06,0.11,0.03,2.47,1,0.03,0.02,106.73,0.239813891,0.00223625,0.0931657
0,1.83,0.16,0.14,0.11,0.09,0.54,0.42,0.22,0.04,21.41,0.07901448,0.013265404,0
0,0.91,0.16,0.43,0.11,0.08,0.41,2.62,0.03,0.1,2.56,0.065178033,0.070268811,0
0,1.93,0.15,0.35,0.11,0.07,0.03,0.23,0.33,0.06,11.38,0.531316124,0.290196078,0.8125
0,0.85,0.15,0.16,0.11,0.06,0.15,0.22,0.26,0.01,42.35,0.001810049,0.072235136,-0.052724077
0,0.8,0.14,0.22,0.11,0.05,0.44,1.4,0.04,0.08,3.05,-0.013791387,0.17242256,-0.073033708
0,3.18,0.13,0.33,0.11,0.14,0.34,1.17,0.12,0.03,143.13,0.729091892,0.493350774,0.504672897
0,2.05,0.13,0.02,0.11,0.11,0.31,1.31,0.09,0.07,41.6,0.589392343,0.992513966,0.634615385
0,5.8,0.12,0.1,0.11,0.03,0.21,0.34,0.1,0.01,25779.59,-0.063447871,-0.282162244,-0.065591692
0,3.06,0.12,0.1,0.11,0.05,0.04,0.46,0.1,0.02,380.34,0.073251504,0.058941329,0.348988439
0,2.8,0.12,0.25,0.11,0.05,0.2,1.21,0.04,0.01,57.19,0.388336996,0.230379312,0.132686084
0,1.78,0.12,0.28,0.11,0.05,0.48,0.78,0.07,0.01,20.86,0.091443528,0.027172723,0.052083333
0,0.84,0.12,-0.08,0.11,0.06,1.17,0.45,0.14,0.05,402.91,0.251463406,0.073051442,-0.094274809
0,0.8,0.11,0.15,0.11,0.01,0.23,0.41,0.03,0.05,1828.27,0.046193725,0.032818453,0.016519742
0,1.36,0.1,0.12,0.11,0.04,1.1,1.78,0.02,0.02,10.73,1.944991868,1.083282675,0.906976744
0,1.29,0.1,0.1,0.11,0.05,1.23,1.6,0.03,0.02,8.2,0.208731341,1.167747461,-0.07
0,1.24,0.1,0.23,0.11,0.06,1.46,0.99,0.07,0.05,6.03,0.77163604,0.307896483,0.428571429
0,1.04,0.1,0.07,0.11,0.12,1.24,0.47,0.25,0.05,175.86,-0.175981532,-0.159784656,0.021493213
0,0.85,0.1,0.18,0.11,0.03,0.14,3.94,0.01,0.03,0.91,-0.01877203,0.047257553,0.125
0,2.24,0.09,0.09,0.11,0.1,0.39,0.93,0.1,0.01,210.36,0.152585876,0.004593809,0.016332086
0,1.38,0.09,0.39,0.11,0.08,0.64,1.54,0.05,0.06,41.06,-0.115658882,0.0005825,-0.066666667
0,1.31,0.09,0.01,0.11,0.09,3.01,0.69,0.14,0.02,15.5,0.171467687,0.33886441,0.130081301
0,1.12,0.09,0.12,0.11,0.02,1.67,0.82,0.03,0.02,5087.18,0.097352661,0.066244079,0.037037037
0,0.98,0.09,0.01,0.11,0.04,0.66,0.42,0.09,0.02,24.54,0.101566937,0.015809545,-0.217266187
0,0.74,0.09,0,0.11,0.04,1,0.52,0.07,0.02,5.25,-0.009769841,-0.052515566,-0.022727273
0,1.1,0.07,0.16,0.11,0.02,1.43,0.51,0.04,0.01,58.04,0.105919552,-0.123644465,0.036809816
0,1.59,0.06,0.5,0.11,0.09,0.23,1.18,0.08,0.04,8.72,-0.016458853,0.040807175,0
0,1.17,0.06,0.07,0.11,0.01,1.76,0.82,0.02,0.01,5909.19,0.127611426,0.12351476,0.029761905
0,0.66,0.06,0.09,0.11,0.08,0.02,0.33,0.24,0.07,291.4,0.133417679,0.161189248,0.088777219
0,2.06,0.05,0.49,0.11,0.02,0.13,1.38,0.02,0.01,6.97,0.268879878,0.883600761,0.053333333
0,1.12,0.05,0.31,0.11,0.04,0.74,1.34,0.03,0.01,58.9,0.190307221,0.324055356,0.04308884
0,0.97,0.05,0.48,0.11,0.06,0.28,0.72,0.08,0.05,6.12,0.135168264,-0.043222004,-0.072164948
0,0.95,0.05,0.06,0.11,0.06,0.28,0.56,0.11,0.08,375.08,0.132375093,0.256695053,-0.007853403
0,0.93,0.05,0.1,0.11,0.07,0.68,0.71,0.11,0.01,126.5,0.062508849,0.06128542,-0.076923077
0,0.88,0.05,0.15,0.11,0.05,2.87,0.35,0.13,0.03,0.98,0.20893233,-0.052865933,0
0,0.65,0.05,0.35,0.11,0.01,0.2,1.31,0.01,0.03,3.25,-0.171677215,-0.019002962,-0.077490775
0,0.69,0.04,0.45,0.11,0.01,0.35,1.19,0.01,0.02,3.26,0.03849603,-0.02029409,0.025495751
0,1.14,0.02,0.38,0.11,0.05,0.61,1.14,0.04,0.03,3.02,-0.039819005,0.042387543,-0.166666667
0,0.95,0.02,0.14,0.11,0.03,0.42,0.56,0.05,0.02,46.65,0.409710456,0.119165395,0.517857143
0,0.96,-0.02,0.42,0.11,0.01,0.17,0.26,0.05,-0.01,50.8,0.007230894,0.701805335,0.271221532
0,0.53,-0.04,0.85,0.11,0.06,0.01,0.49,0.13,-0.14,19.03,0.601847254,4.072639225,0.961538462
0,0.6,-0.05,0.04,0.11,-0.03,0.55,1,-0.02,-0.22,3.01,-0.027567055,0.01537485,-0.015384615
0,1.06,-0.07,0.08,0.11,0.03,1.37,2.13,0.02,-0.02,8.23,-0.046662535,0.217346367,0.043062201
0,0.47,-0.07,0.46,0.11,-0.01,0.15,1.03,-0.01,-0.05,2.22,-0.027844581,-0.126032516,0.265432099
0,0.98,-0.08,0.48,0.11,-0.23,0.2,0.83,-0.28,-0.26,4.67,-0.068512435,-0.037746806,0.310344828
0,0.95,-0.08,0.01,0.11,0.01,2.73,0.58,0.03,-0.02,18.59,-0.028675679,-0.426473467,0.028791926
0,0.78,-0.08,-0.01,0.11,0.02,0.61,0.15,0.1,-0.02,89.39,0.055607501,-0.299937036,0.031847134
0,1.87,-0.09,0.2,0.11,-0.03,0.86,6.14,-0.01,-0.1,59.22,0.569315005,0.10404686,0.144927536
0,0.77,-0.09,0.36,0.11,0.01,0.47,1.75,0.01,-0.03,5.22,-0.030652489,-0.080447961,0.12021408
0,0.64,-0.09,0.03,0.11,0.03,0.83,0.49,0.06,-0.04,4.24,0.10525995,0.003622394,-0.054857898
0,2.59,-0.11,0.45,0.11,-0.08,0.07,2.52,-0.03,-0.02,36.12,-0.050959319,0.13122419,0.255319149
0,1,-0.12,0.07,0.11,0.02,1.3,0.85,0.02,-0.05,18.73,-0.033525626,-0.077018799,-0.066666667
0,1.07,-0.13,-0.1,0.11,0.04,1.81,0.09,0.44,-0.03,106.36,0.606952189,0.213661133,0.093333333
0,1.23,-0.14,0.31,0.11,-0.05,0.09,0.16,-0.29,-0.03,147.6,0.682578925,2250.842105,1.46
0,0.98,-0.14,0.11,0.11,0.02,0.61,0.62,0.03,-0.02,146.53,-0.063049955,-0.18794941,-0.125
0,0.64,-0.16,0.64,0.11,-0.02,0.5,1.88,-0.01,-0.16,0.87,-0.123890414,-0.317613801,-0.264705882
0,0.96,-0.19,0.1,0.11,0.06,2.32,1.21,0.05,-0.01,23.15,0.106157445,0.091570373,-0.082352941
0,1.79,-0.21,-0.01,0.11,0.05,1.18,2.81,0.02,-0.01,129.56,0.075961187,0.206475611,0.001034768
0,1.03,-0.21,-0.12,0.11,-0.01,2.21,0.45,-0.01,-0.26,127.16,0.076535115,0.034884468,-0.1364777
0,1.41,-0.23,0.78,0.11,-0.06,0.01,0.56,-0.11,-0.03,8.21,-0.016152717,-0.298440805,-0.152777778
0,1.17,-0.23,0.11,0.11,0.04,0.62,0.76,0.06,-0.1,68.76,-0.243517429,-0.113068684,-0.005747126
0,0.8,-0.24,0.26,0.11,-0.04,0.31,1.15,-0.03,-0.12,2.42,-0.137489563,-0.089042499,-0.104972376
0,1.48,-0.27,0.03,0.11,0.09,1.54,0.49,0.19,-0.01,511.82,-0.065874972,0.037813309,-0.034825871
0,1.68,-0.28,0.4,0.11,0.05,0.07,2.05,0.02,-0.02,96.21,0.100346706,0.180643277,0.133333333
0,1.69,-0.3,0.42,0.11,-0.09,0.14,1.5,-0.06,-0.08,11.3,-0.084838256,-0.065002301,0.075471698
0,0.79,-0.3,0.2,0.11,0.03,2.58,0.33,0.1,-0.44,0.53,-0.107748933,0.042117245,0
0,1.26,-0.31,-0.08,0.11,0.08,1.8,0.58,0.14,-0.01,464.1,-0.047505938,0.001749302,-0.038234627
0,1.15,-0.31,0.39,0.11,0.02,0.77,0.47,0.03,-0.1,3.58,0.438377865,0.224614212,0
0,0.98,-0.31,0.26,0.11,0.03,1.93,1.91,0.02,-0.31,11.18,0.002414083,0.041503081,-0.166528583
0,1.67,-0.33,0.04,0.11,0.06,0.14,0.29,0.19,-0.03,235.15,0.05156138,0.016732948,0.153010033
0,2.02,-0.34,-0.03,0.11,0.01,0.72,0.17,0.07,-0.01,523.98,-0.029961476,-0.303102656,-0.05748503
0,1.08,-0.39,0.14,0.11,0.08,0.76,0.63,0.12,-0.02,27.16,-0.021660182,-0.04540981,-0.067621078
0,0.65,-0.42,0.29,0.11,-0.05,0.62,1.3,-0.04,-0.17,1.56,-0.159401813,-0.222714535,-0.358313817
0,1.04,-0.44,0.09,0.11,-0.06,0.97,1.16,-0.05,-0.08,5.65,0.215682676,0.229813221,0.091510474
0,1.22,-0.46,0.01,0.11,0.01,0.78,0.18,0.07,-0.01,178.2,-0.032293709,-0.293044986,0.035087719
0,1.23,-0.5,0.45,0.11,0.03,0.91,1.16,0.03,-0.02,50.86,0.065380375,-0.009987624,0.027292576
0,0.76,-0.51,0.11,0.11,-0.08,0.41,0.67,-0.12,-0.11,29.08,-0.12533075,-0.108517203,-0.106918239
0,1.32,-0.52,0.15,0.11,0.03,0.39,0.37,0.08,-0.01,328.03,1.571850417,0.277566432,0.941176471
0,1.2,-0.53,0.08,0.11,-0.06,0.89,1.02,-0.05,-0.1,7.25,-0.115473055,0.01540276,-0.108108108
0,1.19,-0.53,0,0.11,0.07,2.2,0.98,0.07,-0.02,154.56,-0.042150288,0.068117926,0.005887244
0,1.81,-0.55,0.53,0.11,-0.01,0.01,0.7,-0.02,-0.03,76.7,0.008548838,-0.017584626,0.386138614
0,1.02,-0.55,0.18,0.11,0.07,0.96,1.38,0.05,-0.02,41.15,0.206374502,0.113955556,0.076045627
0,1.4,-0.56,-0.05,0.11,0.1,1.27,0.44,0.22,-0.01,966.42,-0.004175224,-0.001488047,-0.072303922
0,0.93,-0.56,0.13,0.11,0.02,1.36,0.94,0.02,-0.07,46.33,-0.039793422,0.027720932,-0.01754386
0,1.79,-0.57,0.2,0.11,-0.03,0.42,1.25,-0.03,-0.03,172.32,0.362332117,0.29011993,0.351780352
0,1.06,-0.6,0.11,0.11,0.03,0.8,1.73,0.02,-0.01,13.05,-0.016095766,0.060644483,-0.038314176
0,0.69,-0.6,0.76,0.11,-0.03,0.13,0.01,-5.19,-0.13,27.22,-0.256191611,-0.997264698,-0.980635401
0,0.82,-0.62,0.56,0.11,-0.09,0.09,0.86,-0.11,-0.13,6.33,-0.076406457,0.059353279,-0.076502732
0,0.9,-0.64,0.22,0.11,-0.02,1.16,0.7,-0.03,-0.1,9.91,0.126952085,-0.21585848,-0.186440678
0,1.16,-0.65,0.1,0.11,0.04,3.28,0.81,0.05,-0.14,8.73,0.901729463,1.102228926,3.283950617
0,1.1,-0.66,-0.07,0.11,0.01,2.75,0.85,0.01,-0.04,1896.31,-0.172204353,-0.130876912,-0.039331786
0,2.25,-0.7,0.07,0.11,0.01,0.48,1.2,0.01,-0.1,8.9,-0.203373946,-0.447583826,-0.035294118
0,0.58,-0.7,0.06,0.11,0.01,0.54,0.13,0.07,-0.12,128.63,0.017489304,-0.336190751,0.102040816
0,0.94,-0.74,-0.22,0.11,-0.01,3.32,0.86,-0.01,-0.72,3.47,0.086712711,-0.081255228,-0.413114754
0,0.94,-0.78,0.01,0.11,-0.07,0.88,0.18,-0.39,-0.12,848.88,-0.007564868,0.026724222,0.038263849
0,0.77,-0.78,0.43,0.11,0.02,0.51,1.32,0.02,-0.23,3.04,-0.095312581,-0.160737426,-0.108148148
0,1.25,-0.79,-0.09,0.11,0.08,1.55,0.99,0.08,-0.03,159.89,-0.136243456,-0.187708344,-0.089842907
0,1.04,-0.99,0.06,0.11,0.03,0.94,1.55,0.02,-0.15,79.6,0.008249232,0.00259623,-0.052797977
0,1.69,-1.07,0.24,0.11,0.06,0.61,1.06,0.06,-0.05,37,-0.164857173,-0.172870708,-0.133333333
0,0.68,-1.09,0.15,0.11,-0.15,0.33,0.42,-0.37,-0.76,35.73,-0.193134421,1.213371289,-0.051948052
0,0.99,-1.19,0.1,0.11,0.03,1.71,0.33,0.08,-0.04,313.59,-0.034900934,0.341130373,-0.114422202
0,1.08,-1.25,0.14,0.11,0.02,1.25,1.05,0.02,-0.05,221.33,-0.004061026,-0.018720825,-0.082737235
0,1.01,-1.29,0.1,0.11,0.07,0.62,0.57,0.12,-0.14,2680.29,-0.147444951,-0.077979149,-0.140625
0,1.13,-1.37,-0.01,0.11,0.07,1.08,0.26,0.26,-0.03,295.53,0.007602649,0.077169326,-0.016965553
0,0.59,-1.37,0.09,0.11,0.01,0.32,0.13,0.06,-0.21,0.81,-0.032329523,-0.601955113,-0.269565217
0,1.09,-1.42,0.49,0.11,-0.13,0.5,1.36,-0.1,-0.25,98.77,-0.229110865,-0.079123758,-0.151670951
0,0.88,-1.42,-0.02,0.11,0.05,0.86,0.36,0.14,-0.3,27.65,-0.025254054,-0.188976522,0
0,3.78,-1.44,0.29,0.11,-2.58,0.13,0.1,-26.73,-0.94,89.97,-0.76329588,0.112359551,-0.621212121
0,1.01,-1.44,0,0.11,-0.09,1.21,0.2,-0.43,-0.07,115.02,-0.033899214,0.067798735,0.046128501
0,1.12,-1.45,0.25,0.11,0.06,1.04,3.95,0.02,-0.05,49.14,0.064994384,0.05087296,0.006802721
0,0.94,-1.56,0.09,0.11,0.04,1.84,0.97,0.04,-0.22,69.74,-0.041242495,-0.07482463,-0.083333333
0,0.85,-1.68,0.32,0.11,-0.06,1.4,0.8,-0.07,-0.35,10.91,-0.038345889,-0.157611648,-0.261904762
0,1.57,-1.87,0.09,0.11,0.04,1.36,1.05,0.04,-0.07,1967.32,0.20390844,0.299887982,0.21686747
0,1.06,-1.9,0.06,0.11,0.04,1.06,0.21,0.21,-0.04,93.61,2.860417055,0.412333543,0.876508717
0,1.11,-1.94,0.01,0.11,0.04,1.22,0.54,0.08,-0.1,4569.17,-0.089409065,-0.058242307,-0.040540541
0,1.04,-1.94,0.03,0.11,0.09,1.35,0.25,0.34,-0.08,231.21,-0.07694273,0.044482745,-0.019920617
0,1.2,-2,0.05,0.11,-0.01,2.84,0.78,-0.01,-0.06,12.35,0.134102437,0.148310732,-0.2
0,1.31,-2.01,0.12,0.11,0.08,1.04,3.74,0.02,-0.06,116.15,0.120281198,0.224687077,0.063909774
0,0.95,-2.17,0.12,0.11,-0.1,1.16,1.07,-0.1,-0.55,13.65,-0.145711872,-0.389452896,-0.097102186
0,0.62,-2.21,0.12,0.11,-0.1,0.23,0.27,-0.36,-0.66,166.81,-0.220564711,-0.313113772,0
0,0.79,-2.27,0.07,0.11,-0.1,0.21,1.22,-0.08,-0.99,1.73,-0.11790711,-0.148987921,-0.25
0,0.87,-2.42,0.17,0.11,-0.03,0.42,0.82,-0.04,-0.32,103.37,-0.087633274,-0.202710954,0.129496403
0,0.84,-2.47,0.31,0.11,0.02,2.65,1.08,0.02,-0.78,2.8,-0.070759855,-0.156699449,-0.157894737
0,1.02,-2.53,0.05,0.11,-0.04,1.23,0.28,-0.13,-0.12,48.05,-0.036056441,-0.319938973,-0.025510204
0,0.84,-2.54,-0.03,0.11,0.04,2.32,0.39,0.1,-0.54,31.9,0.026257043,-0.108231908,-0.053254438
0,0.92,-2.55,0.11,0.11,-0.15,1.89,0.34,-0.43,-0.46,486.93,-0.186712317,-0.180100253,-0.118905091
0,1.17,-2.65,0.09,0.11,-0.03,0.83,0.62,-0.05,-0.24,53.69,0.070917685,-0.193087039,-0.083719058
0,1.09,-2.69,0.09,0.11,-0.05,0.28,1.83,-0.03,-0.15,87.54,-0.008688137,-0.040704994,-0.04061446
0,0.69,-2.72,0.36,0.11,-0.19,0.36,1.68,-0.12,-1.04,3.07,-0.048102164,-0.365374619,-0.143880208
0,0.76,-2.79,0.49,0.11,-0.2,0.22,0.15,-1.33,-0.4,53.89,-0.095428548,-0.275522561,-0.087116564
0,0.81,-3.03,0.34,0.11,-0.25,0.3,0.08,-3.36,-0.95,24.59,-0.640797281,-0.302294045,0.242857143
0,1.59,-3.28,0.3,0.11,0.09,0.83,0.87,0.1,-0.07,83.52,-0.13100616,-0.030389113,-0.180327869
0,1.72,-3.35,-0.08,0.11,0.05,1.57,0.58,0.09,-0.06,457.37,0.010753378,-0.28032906,-0.440633245
0,0.84,-3.4,0.02,0.11,0.01,2.12,0.41,0.02,-1.18,90.19,-0.085694433,0.068893915,-0.061356739
0,0.98,-4.59,-0.06,0.11,-0.04,0.27,0.27,-0.13,-0.22,32.02,0.119586073,0.007032272,-0.184020619
0,1.16,-7.67,-0.03,0.11,0.05,0.47,0.53,0.1,-0.16,70.79,-0.136169388,-0.106899625,-0.042827298
0,1.68,-7.8,0.05,0.11,0.12,1.34,1,0.12,-0.26,97.28,-0.004375886,-0.339594543,-0.460681666
0,0.9,-8.45,0.14,0.11,0.04,1.54,1.08,0.04,-0.72,157.02,0.060411824,0.101132232,-0.105023655
0,0.86,-9.69,-0.04,0.11,-0.01,2.9,0.79,-0.01,-1.56,8.63,0.129023849,0.241433003,-0.006823989
0,1.08,-10.19,-0.18,0.11,-0.07,1.86,1.07,-0.06,-0.19,70.75,0.208175226,0.181686001,0.171322468
0,0.81,-12.16,0.16,0.11,-0.02,1.66,1.32,-0.02,-1.47,6.71,-0.085109267,0.115517182,-0.246919529
0,0.94,-13.95,0.56,0.11,0.06,0.29,1.27,0.04,-1.15,24.88,-0.383252409,-0.109678248,-0.28757515
0,0.94,-16.37,0.06,0.11,0.01,0.86,0.26,0.05,-0.43,299.19,-0.046806661,-0.045321637,0.03601108
0,1.012660665,-0.468579627,0.10961245,0.109978639,-0.055538602,2.980379333,1.673542875,-0.033186244,-0.500084981,3.721304843,0.025023459,0.067006498,0.20505618
0,1.118183736,-1.75404142,0.028638261,0.109491839,0.035524571,1.219434415,3.240037291,0.010964247,-0.05557359,55.27219411,0.04890672,-0.008072441,0.04276069
0,1.224173722,0.300362319,0.152263662,0.109486157,0.074872297,1.547078045,2.654304574,0.028207877,0.036407554,4.775787575,0.040682574,0.267421787,0.057096248
0,1.413792868,2.552113519,-0.064039468,0.109406167,0.091727324,1.784198345,0.264306014,0.347049705,0.17314203,404.3425473,-0.027830414,0.114797625,-0.241610738
0,1.326796514,-0.021842355,0.271255781,0.108502312,0.057630736,1.507255521,0.261650658,0.220258328,-0.013441449,4.547236248,0.562969141,0.028671329,0
0,0.827736644,0.866223699,0.429032515,0.10839745,0.085917878,0.324138729,1.52977009,0.056163915,0.106612148,3.194890787,0.156878213,0.14128011,-0.142857143
0,1.001840939,1.166401619,0.043208571,0.107372118,0.030369959,2.145231831,0.17528395,0.173261492,0.141382014,9.89496454,0.17965903,0.019395812,0.324503311
0,1.043988587,2.838040102,0.076091862,0.106267078,0.084520455,1.246647342,0.255497951,0.330806781,0.15176685,7.812258141,2.394646691,0.39989876,0
0,1.042112229,1.357420883,0.162338348,0.106216869,0.093671902,1.211784148,2.138790136,0.043796678,0.150824543,6.657944814,0.345721702,0.159295142,0.067901235
0,1.869757977,0.176666667,0.445163166,0.106185043,0.068973036,0.052993975,1.344792499,0.05128898,0.021094527,5.931303116,0.544740092,0.378249534,0.701298701
0,1.96805323,0.096894317,-0.010399224,0.105754825,0.121485855,0.706857728,0.564157927,0.215340155,0.048447159,73.81528312,0.641281551,0.942497345,-0.092105263
0,0.82546546,0.367933272,0.07774628,0.10535489,0.052796126,1.228285078,1.582378233,0.033365048,0.178435146,4.174292683,0.180538654,0.218773016,-0.142453363
0,1.015899915,0.369067167,0.029472122,0.105280278,0.053913552,1.311426957,3.043399165,0.017714913,0.015746866,40.77163492,0.06168045,-0.002753022,-0.029976019
0,1.020892584,0.108473401,0.172655509,0.105137461,0.059223,2.345555848,0.715151681,0.082811803,0.02169468,6.269010168,0.179257858,0.086619299,-0.042772861
0,0.925727522,-1.473174667,-0.155030667,0.104397755,-0.05256427,3.452394209,0.929009526,-0.05658098,-0.841814096,1.497032334,-0.059685376,-0.13867783,-0.110854503
0,1.645683909,0.55615942,0.32571091,0.103408995,0.115517678,0.561927446,2.437684584,0.047388279,0.058543097,6.629415185,0.269931419,0.305747023,0.469879518
0,2.074110647,4.03035894,0.337171644,0.103146941,0.223827795,0.692459123,1.035254023,0.216205675,0.12744218,74.69845986,0.329776047,0.435339401,0.317137947
0,1.454426546,0.380108321,0.303247423,0.10242268,0.060360825,0.726767521,0.804845361,0.074996798,0.041655706,3.873685806,1.024629514,0.157364169,0.18579235
0,1.358708558,1.621333333,0.193243648,0.102261724,0.086630239,0.551075109,2.98319846,0.029039382,0.088840183,14.9805341,0.332626679,0.658414747,0.766233766
0,4.778111479,1.154940711,0.14201069,0.102071774,0.198401629,0.210005115,2.511550013,0.078995691,0.027829897,86.96138317,0.584938845,0.724442363,0.51586369
0,1.008083198,0.47844546,0.112967618,0.101483563,0.170387895,0.508202172,1.835575928,0.092825305,0.15948182,3.11770296,-0.062907025,0.075084438,-0.141630901
0,1.443211767,1.406909392,0.475016272,0.101247319,0.1399793,0.377140949,1.818642567,0.07696911,0.07356389,8.777950266,0.366533981,0.16086388,0.237113402
